ZONE_NAME,ZONE_FID,DATE,SCENE_ID,PLATFORM,PATH,ROW,YEAR,MONTH,DAY,DOY,AREA,PIXEL_SIZE,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,FMASK_PCT,CLOUD_SCORE,QA,ALBEDO_SUR,EVI_SUR,NDVI_SUR,NDVI_TOA,TS
Desert,3,2001-09-01,LT05_041XXX_20010901,LT05,41,32.0,2001,9,1,244,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.160957,0.067681,0.113525,0.086571,325.838599
Desert,3,2001-09-09,LE07_041XXX_20010909,LE07,41,32.0,2001,9,9,252,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.165236,0.066498,0.110371,0.103803,321.452888
Desert,3,2001-09-17,LT05_041XXX_20010917,LT05,41,32.0,2001,9,17,260,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.157363,0.073230,0.127633,0.101000,316.433162
Desert,3,2001-09-25,LE07_041XXX_20010925,LE07,41,32.0,2001,9,25,268,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,95.484068,0.0,0.926586,2.273864,-0.292221,0.109953,255.932843
Desert,3,2001-10-03,LT05_041XXX_20011003,LT05,41,32.0,2001,10,3,276,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.158634,0.067424,0.116642,0.096626,320.285062
Desert,3,2001-10-19,LT05_041XXX_20011019,LT05,41,32.0,2001,10,19,292,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.158945,0.066698,0.115333,0.099716,309.513431
Desert,3,2001-10-27,LE07_041XXX_20011027,LE07,41,32.0,2001,10,27,300,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.497839,0.014558,0.005077,0.014276,219.642102
Desert,3,2001-11-04,LT05_041XXX_20011104,LT05,41,32.0,2001,11,4,308,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,9.574196,0.0,0.165781,0.075189,0.126406,0.105999,302.492531
Desert,3,2001-11-12,LE07_041XXX_20011112,LE07,41,32.0,2001,11,12,316,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,33.105826,0.0,0.228557,0.084679,0.111192,0.107627,293.562438
Desert,3,2001-11-20,LT05_041XXX_20011120,LT05,41,32.0,2001,11,20,324,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,73.552938,0.0,0.293180,0.082923,0.073076,0.073556,270.943790
Desert,3,2001-12-06,LT05_041XXX_20011206,LT05,41,32.0,2001,12,6,340,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.804017,-0.040319,-0.008616,0.003996,256.442725
Desert,3,2001-12-22,LT05_041XXX_20011222,LT05,41,32.0,2001,12,22,356,633360.0,30.0,703.2235294117645,756.0,6.490196078431374,756.0,0.858492,43.332698,0.0,0.196881,0.053326,0.064937,0.063126,278.350180
Desert,3,2002-01-15,LE07_041XXX_20020115,LE07,41,32.0,2002,1,15,15,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.596651,-0.055569,-0.012639,0.023054,249.487629
Desert,3,2002-01-23,LT05_041XXX_20020123,LT05,41,32.0,2002,1,23,23,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,99.555303,0.0,0.564662,-0.044568,-0.010782,0.024659,250.341233
Desert,3,2002-01-31,LE07_041XXX_20020131,LE07,41,32.0,2002,1,31,31,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,45.535573,0.0,0.189076,0.036169,0.042200,0.047555,275.032562
Desert,3,2002-02-08,LT05_041XXX_20020208,LT05,41,32.0,2002,2,8,39,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,25.363190,0.0,0.144655,0.054589,0.087084,0.068521,276.583862
Desert,3,2002-02-16,LE07_041XXX_20020216,LE07,41,32.0,2002,2,16,47,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,50.445394,0.0,0.193655,0.028715,0.030533,0.031076,270.285221
